PUIC;NAAM;DIENSTREGELPUNT_TYPE;LANDCODE;STATIONSGROOTTE;HEEFT_TANKPLAATS;HEEFT_WERKPLAATS;BLOKPUNT_INDICATIE;BEDIEND;AFKORTING;DOORKOMST_VERPLICHT;BEDIENINGSCODE;KMLINT;KMLINT_OMSCHRIJVING;KM_GEOCODE_T;OFFSET;OFFSET_T;GEOCODE;SUBCODE;GEOCODE_NR;GEOSUBCODE;GEOCODE_NAAM;BEHEERDER;ONDERHOUDSREGIO_NAAM;ONDERHOUDSREGIO_AFKORTING;TECHNIEKVELD;PGO_GEBIED_NAAM;PGO_GEBIED_NR;OPC_GEBIED_NAAM;OPC_GEBIED_NR;PCA;X;Y;GELDIG_VANAF;PUBLICATIEDATUM;PPLG_PUIC;PPLG_NAAM;VLPOST_PUIC;VLPOST_NAAM;PPLG_OMSCHRIJVING;VLPOST_OMSCHRIJVING;LATITUDE;LONGITUDE;KM_GEOCODE
bf56bd84-3110-41c4-bff7-931d1e71f7e8;Winsum;Station;Nederland;Klein;Nee;Nee;Nee;Ja;Wsm;Ja;Stop-station;Swd-Rd;Sauwerd - Roodeschool ;4,674229;0.359246;0,359246;7;;7;007__;Sauwerd - Winsum;ProRail;Noord-Oost;NO;Baan;Wadden;420;Groningen;37;Strukton Rail;230486;594367;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;ee924e04-eb7b-450d-bfe5-85446b647251;WSM;2e2942cd-6bec-4762-99ca-f8daaf348fba;GN;Winsum;Groningen;5.333.038.989;652.024.722;4.674.229
659e1584-f91e-4b9f-a92c-7f10e4865ed7;Musselkanaal-Valthermond;Station;Nederland;Onbekend;Nee;Nee;Nee;Nee;Mkv;Nee;Stop-station;Skn-Mkv;Stadskanaal Hoofdstation - Musselkanaal-Valthermond ;8,91661;0.237816;0,237816;463;;463;463__;Stadskanaal Hoofdstation - Musselkanaal=Valthermond;Derden - Overig - STAR;Noord-Oost;NO;Baan;Drenthe;440;Drenthe;35;ASSET Rail;264088;550471;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;;;2e2942cd-6bec-4762-99ca-f8daaf348fba;GN;;Groningen;5.293.027.042;700.961.365;891.661
e0309c1a-fdb0-4f60-a859-5de31a773071;Leeuwarden;Knooppunt;Nederland;Groot;Ja;Nee;Ja;Ja;Lw;Ja;IC Intercity-station;Hlg-Nscg;Harlingen - Nieuweschans Grens ;26,026735;0.06277;0,06277;550;;550;550__;Leeuwarden;ProRail;Noord-Oost;NO;Baan;Wadden;420;Friesland;36;Strukton Rail;181874;578863;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;69b5d592-68ea-4f55-a4f7-e04991f23559;LW;2e2942cd-6bec-4762-99ca-f8daaf348fba;GN;Leeuwarden;Groningen;531.957.464;578.931.813;26.026.735
5ee9ff6c-323f-4821-94e1-e7ed60176ed6;Martenshoek;Halte;Nederland;Klein;Nee;Nee;Nee;Nee;Mth;Ja;Stop-station;Hlg-Nscg;Harlingen - Nieuweschans Grens ;93,715164;0.419629;0,419629;4;;4;004__;Waterhuizen Aansl. - Zuidbroek;ProRail;Noord-Oost;NO;Baan;Drenthe;440;Drenthe;35;ASSET Rail;245608;575746;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;;;2e2942cd-6bec-4762-99ca-f8daaf348fba;GN;;Groningen;53.160.758;674.191.208;93.715.164
5485a84c-54ab-47dd-b53d-26bd21b9c3c3;Deinum;Halte;Nederland;Klein;Nee;Nee;Nee;Nee;Dei;Ja;Stop-station;Hlg-Nscg;Harlingen - Nieuweschans Grens ;21,850019;0.106178;0,106178;1;a;1;001_a;Harlingen Haven - Leeuwarden;ProRail;Noord-Oost;NO;Baan;Wadden;420;Friesland;36;Strukton Rail;177757;578056;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;;;2e2942cd-6bec-4762-99ca-f8daaf348fba;GN;;Groningen;5.318.868.592;572.766.014;21.850.019
034717fd-1a51-4587-97e0-9a49fede9538;Waterhuizen aansl.;Aansluiting;Nederland;Onbekend;Nee;Nee;Nee;Ja;Wha;Ja;OA Overloop-aansluiting;Hlg-Nscg;Harlingen - Nieuweschans Grens ;86,478356;0.374456;0,374456;548;;548;548__;Waterhuizen Aansl.;ProRail;Noord-Oost;NO;Baan;Drenthe;440;Drenthe;35;ASSET Rail;238933;578363;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;2579196a-bd5e-422a-a41d-5505dc38b2fd;WHA;2e2942cd-6bec-4762-99ca-f8daaf348fba;GN;Waterhuizen aansl.;Groningen;5.318.535.498;664.281.855;86.478.356
fd5ee3b7-2a23-471a-acb0-c3dcc1452dc0;Grijpskerk;Halte;Nederland;Klein;Nee;Nee;Nee;Nee;Gk;Ja;Stop-station;Hlg-Nscg;Harlingen - Nieuweschans Grens ;62,024548;-0.088735;-0,088735;2;;2;002__;Leeuwarden - Groningen;ProRail;Noord-Oost;NO;Baan;Wadden;420;Groningen;37;Strukton Rail;216639;585865;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;;;2e2942cd-6bec-4762-99ca-f8daaf348fba;GN;;Groningen;5.325.578.402;631.079.592;62.024.548
79fbd4f8-80c1-4c03-9a50-e5fccb3a468c;Groningen Noord;Station;Nederland;Klein;Nee;Nee;Nee;Ja;Gnn;Ja;Stop-station;Gn-Dz;Groningen - Delfzijl ;3,934448;-0.109492;-0,109492;6;;6;006__;Groningen - Sauwerd;ProRail;Noord-Oost;NO;Baan;Wadden;420;Groningen;37;Strukton Rail;233074;583226;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;d8ec30e6-c427-4179-9368-4fba93d06e10;GNN;2e2942cd-6bec-4762-99ca-f8daaf348fba;GN;Groningen Noord;Groningen;5.322.992.944;655.636.938;3.934.448
04e7091d-0025-4226-aac4-21c0b8d03120;Westerwoldse Aa-brug;Brug;Nederland;Onbekend;Nee;Nee;Nee;Ja;Wwab;Ja;BR Beweegbare brug;Hlg-Nscg;Harlingen - Nieuweschans Grens ;127,341623;0.014665;0,014665;5;;5;005__;Zuidbroek - Nieuweschans Grens;ProRail;Noord-Oost;NO;Baan;Drenthe;440;Drenthe;35;ASSET Rail;276584;579294;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;8541d771-aad5-4c85-a2a9-150d0a64330e;NSCH;2e2942cd-6bec-4762-99ca-f8daaf348fba;GN;Nieuweschans;Groningen;5.318.650.058;720.618.461;127.341.623
fd3d08c7-a113-4698-8e2d-ee325be09d54;Franeker;Station;Nederland;Klein;Nee;Nee;Nee;Ja;Fn;Ja;Stop-station;Hlg-Nscg;Harlingen - Nieuweschans Grens ;9,659546;-0.208373;-0,208373;1;a;1;001_a;Harlingen Haven - Leeuwarden;ProRail;Noord-Oost;NO;Baan;Wadden;420;Friesland;36;Strukton Rail;165895;577316;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;f7c51a57-eb7b-4a10-97a8-8be36c91e9fc;FN;2e2942cd-6bec-4762-99ca-f8daaf348fba;GN;Franeker;Groningen;5.318.240.903;555.017.564;9.659.546
0c9ac77b-577e-4a9a-8dfa-b3761c76e295;Haren aansl.;Aansluiting;Nederland;Onbekend;Nee;Nee;Nee;Ja;Hrna;Ja;OA Overloop-aansluiting;Mp-Gn;Meppel - Groningen ;70,880192;0.372604;0,372604;549;b;549;549_b;Haren;ProRail;Noord-Oost;NO;Baan;Drenthe;440;Drenthe;35;ASSET Rail;237404;576954;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;415a5915-5031-42fc-88f9-b5ef2674b768;ONN;2e2942cd-6bec-4762-99ca-f8daaf348fba;GN;Onnen Noord;Groningen;5.317.293.382;661.958.983;70.880.192
95e6b3b4-4fce-4c0e-88a7-457cfebcff67;Stedum;Station;Nederland;Klein;Nee;Nee;Nee;Ja;Stm;Ja;Stop-station;Gn-Dz;Groningen - Delfzijl ;21,852228;0.159587;0,159587;201;;201;201__;Sauwerd - Delfzijl;ProRail;Noord-Oost;NO;Baan;Wadden;420;Groningen;37;Strukton Rail;241707;594134;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;99a39efa-71d3-44ae-bade-274c270909ee;STM;2e2942cd-6bec-4762-99ca-f8daaf348fba;GN;Stedum;Groningen;5.332.659.213;668.857.059;21.852.228
df9713a7-4e4b-4344-a34e-3100155a94f2;Hindeloopen;Halte;Nederland;Klein;Nee;Nee;Nee;Nee;Hnp;Ja;Stop-station;Lw-Stv;Leeuwarden - Stavoren ;40,993921;0.239207;0,239207;8;;8;008__;Leeuwarden - Stavoren;ProRail;Noord-Oost;NO;Baan;Wadden;420;Friesland;36;Strukton Rail;157418;551047;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;;;2e2942cd-6bec-4762-99ca-f8daaf348fba;GN;;Groningen;529.464.616;54.231.801;40.993.921
918d883e-d817-48b3-aaed-76d62b412206;Veendam Aansl;Aansluiting;Nederland;Onbekend;Nee;Nee;Nee;Ja;Vdma;Ja;OA Overloop-aansluiting;Skn-Zb;Stadskanaal Hoofdstation - Zuidbroek ;19,000411;-0.222942;-0,222942;305;;305;305__;Stadskanaal Hoofdstation - Zuidbroek;ProRail;Noord-Oost;NO;Baan;Drenthe;440;Drenthe;35;ASSET Rail;255586;573615;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;dbc71528-d05c-481a-8157-210ce353d67d;VDMA;2e2942cd-6bec-4762-99ca-f8daaf348fba;GN;Veendam Aansluiting;Groningen;5.313.983.666;689.038.383;19.000.411
061c2691-439d-466c-95d8-62f3aa278138;Baflo;Station;Nederland;Klein;Nee;Nee;Nee;Ja;Bf;Ja;Stop-station;Swd-Rd;Sauwerd - Roodeschool ;8,091545;0.296798;0,296798;200;;200;200__;Winsum - Roodeschool;ProRail;Noord-Oost;NO;Baan;Wadden;420;Groningen;37;Strukton Rail;230338;597764;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;3ef27517-23fa-4de8-960d-c26d71d08543;BF;2e2942cd-6bec-4762-99ca-f8daaf348fba;GN;Baflo;Groningen;5.336.092.851;651.882.783;8.091.545
35b5d91f-9ae3-4ca7-83ef-888fdbef6eb4;Roodeschool;Station;Nederland;Klein;Nee;Nee;Ja;Ja;Rd;Ja;Stop-station;Rda-Eem;Rodeschool Aansl. - Eemshaven ;0,800226;-0.008921;-0,008921;815;a;815;815_a;Roodeschool Eemshaven;ProRail;Noord-Oost;NO;Baan;Wadden;420;Groningen;37;Strukton Rail;246120;604667;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;f7c9e885-d28d-4545-9830-f56a0028b1ca;RD;2e2942cd-6bec-4762-99ca-f8daaf348fba;GN;Roodeschool;Groningen;534.204.738;675.779.642;0.800226
a62eb303-6bea-4616-8243-261de8ec9df8;IJlst;Halte;Nederland;Klein;Nee;Nee;Nee;Nee;IJt;Ja;Stop-station;Lw-Stv;Leeuwarden - Stavoren ;24,849728;0.086383;0,086383;8;;8;008__;Leeuwarden - Stavoren;ProRail;Noord-Oost;NO;Baan;Wadden;420;Friesland;36;Strukton Rail;170337;558651;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;;;2e2942cd-6bec-4762-99ca-f8daaf348fba;GN;;Groningen;5.301.457.977;56.157.347;24.849.728
99fe7f70-105c-4d88-b7eb-da0d23a44357;Sneek;Station;Nederland;Middel;Nee;Nee;Ja;Ja;Sk;Ja;Stop-station;Lw-Stv;Leeuwarden - Stavoren ;21,709138;-0.456588;-0,456588;8;;8;008__;Leeuwarden - Stavoren;ProRail;Noord-Oost;NO;Baan;Wadden;420;Friesland;36;Strukton Rail;172747;560669;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;b2df9ba5-e859-4adb-af8e-12316134adb8;SK;2e2942cd-6bec-4762-99ca-f8daaf348fba;GN;Sneek;Groningen;5.303.263.953;565.175.455;21.709.138
4c6c3868-41f1-4f68-af7c-bcf512c54492;Vught;Halte;Nederland;Klein;Nee;Nee;Nee;Nee;Vg;Ja;Stop-station;Ut-Btl;Utrecht Centraal - Boxtel ;51,834974;-0.239072;-0,239072;53;;53;053__;Vught Aansl. - Boxtel;ProRail;Zuid;Z;Baan;Betuwe;320;Den Bosch;21;Strukton Rail;148409;407427;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;;;5b69dddf-800e-4c3f-9ed6-03156b9a4d33;EHV;;Eindhoven;5.165.562.926;529.195.384;51.834.974
fbfcc5cc-a388-4ce0-9eae-e90de426a80e;Helmond 't Hout;Halte;Nederland;Klein;Nee;Nee;Nee;Nee;Hmh;Ja;Stop-station;Vl-Ehv;Venlo - Eindhoven ;40,599814;-0.074244;-0,074244;55;;55;055__;Blerick - Eindhoven;ProRail;Zuid;Z;Baan;De Peel;300;Eindhoven;24;ASSET Rail;171985;386589;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;;;5b69dddf-800e-4c3f-9ed6-03156b9a4d33;EHV;;Eindhoven;5.146.810.702;563.164.087;40.599.814
8185a4bc-d6d1-4ce3-a119-e7950ec8cb18;Tongelre aansl.;Aansluiting;Nederland;Onbekend;Nee;Nee;Nee;Ja;Tgra;Ja;OA Overloop-aansluiting;Vl-Ehv;Venlo - Eindhoven ;49,707963;-0.32001;-0,32001;618;b;618;618_b;Eindhoven;ProRail;Zuid;Z;Baan;De Peel;300;Eindhoven;24;ASSET Rail;163274;384019;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;a221b8fc-37b8-4f98-91c7-77d86f5f02b2;EHV;5b69dddf-800e-4c3f-9ed6-03156b9a4d33;EHV;Eindhoven;Eindhoven;5.144.520.165;550.621.559;49.707.963
8f776461-881c-455c-9031-644e78fd9ac1;Boxtel;Station;Nederland;Middel;Nee;Nee;Nee;Ja;Btl;Ja;Stop-station;Bd-Ehv;Breda - Eindhoven ;39,199853;0.350122;0,350122;617;a;617;617_a;Boxtel;ProRail;Zuid;Z;Baan;Brabant;330;Boxtel;23;ASSET Rail;150294;399482;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;d317744f-4820-4b42-94fa-9c4b9a99fb3a;BTL;5b69dddf-800e-4c3f-9ed6-03156b9a4d33;EHV;Boxtel;Eindhoven;5.158.423.423;531.930.075;39.199.853
456d3b1a-cfce-44ff-ab4d-72ad8ebdd45b;Horst-Sevenum;Station;Nederland;Klein;Nee;Nee;Nee;Ja;Hrt;Ja;Stop-station;Vl-Ehv;Venlo - Eindhoven ;11,349935;0.34337;0,34337;55;;55;055__;Blerick - Eindhoven;ProRail;Zuid;Z;Baan;De Peel;300;Venlo;27;ASSET Rail;200483;382191;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;0a3476d8-12d7-4eec-909a-7d23661ab9e7;HRT;5b69dddf-800e-4c3f-9ed6-03156b9a4d33;EHV;Horst-Sevenum;Eindhoven;5.142.699.654;604.118.489;11.349.935
8c0ddc73-d34f-4b0b-834c-fa5971196ecd;Blerick;Station;Nederland;Klein;Nee;Nee;Nee;Ja;Br;Ja;Stop-station;Vl-Ehv;Venlo - Eindhoven ;1,344689;-0.490625;-0,490625;516;a;516;516_a;Blerick;ProRail;Zuid;Z;Baan;De Peel;300;Venlo;27;ASSET Rail;208480;376183;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;4d1577cb-43e3-4fb3-aea2-7479d151ddba;BR;5b69dddf-800e-4c3f-9ed6-03156b9a4d33;EHV;Blerick;Eindhoven;5.137.229.484;615.525.241;1.344.689
3dbb9800-bee8-456f-9881-50edb5f8110a;Cuijk;Station;Nederland;Klein;Nee;Nee;Nee;Ja;Ck;Ja;Stop-station;Ah-Vl;Arnhem - Venlo ;31,249941;-0.24294;-0,24294;49;;49;049__;Nijmegen - Beugen;ProRail;Zuid;Z;Baan;De Peel;300;Venlo;27;ASSET Rail;188635;415478;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;745df6b9-25e2-4e6a-8e54-048942b9a882;CK;5b69dddf-800e-4c3f-9ed6-03156b9a4d33;EHV;Cuijk;Eindhoven;5.172.702.174;587.403.408;31.249.941
6dbe5858-9c79-4634-8043-a626ea5ca617;Lottum;Goederen Emplacement;Nederland;Onbekend;Nee;Nee;Nee;Ja;Ltm;Ja;Goederen emplacement;Ah-Vl;Arnhem - Venlo ;68,94588;-0.298411;-0,298411;52;;52;052__;Beugen - Blerick;ProRail;Zuid;Z;Baan;De Peel;300;Venlo;27;ASSET Rail;206692;383448;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;56cc0250-89eb-4d23-a8fb-fab4751d4882;LTM;5b69dddf-800e-4c3f-9ed6-03156b9a4d33;EHV;Lottum;Eindhoven;5.143.775.948;613.063.986;6.894.588
061448a3-78ed-4dc9-9aeb-00b69619526a;Helmond Brouwhuis;Halte;Nederland;Klein;Nee;Nee;Nee;Nee;Hmbh;Ja;Stop-station;Vl-Ehv;Venlo - Eindhoven ;35,520068;0.087523;0,087523;55;;55;055__;Blerick - Eindhoven;ProRail;Zuid;Z;Baan;De Peel;300;Eindhoven;24;ASSET Rail;176825;386888;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;;;5b69dddf-800e-4c3f-9ed6-03156b9a4d33;EHV;;Eindhoven;5.147.062.783;570.131.375;35.520.068
122f9f79-02f6-4a69-8f78-00740c76be86;Tilburg goed. empl.;Goederen Emplacement;Nederland;Onbekend;Nee;Nee;Nee;Ja;Tbge;Ja;Goederen emplacement;Bd-Ehv;Breda - Eindhoven ;20,450264;0.188346;0,188346;123;;123;123__;Breda - Tilburg;ProRail;Zuid;Z;Baan;Brabant;330;Breda;20;ASSET Rail;132285;397250;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;d1033d7d-52d7-488f-80d4-aa128e59e35f;TBU;5b69dddf-800e-4c3f-9ed6-03156b9a4d33;EHV;Tilburg Universiteit;Eindhoven;515.637.327;505.960.783;20.450.264
dd754b77-d73c-4c48-b474-0a8cc2742386;Eindhoven Strijp-S;Station;Nederland;Klein;Nee;Nee;Nee;Ja;Ehs;Ja;Stop-station;Bd-Ehv;Breda - Eindhoven ;56,89023;-0.014276;-0,014276;54;a;54;054_a;Boxtel - Eindhoven;ProRail;Zuid;Z;Baan;Brabant;330;Boxtel;23;ASSET Rail;159817;384631;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;a221b8fc-37b8-4f98-91c7-77d86f5f02b2;EHV;5b69dddf-800e-4c3f-9ed6-03156b9a4d33;EHV;Eindhoven;Eindhoven;5.145.074.292;545.649.726;5.689.023
8a683ba6-f49b-4c1c-ac8f-e736a23a2d7d;Abcoude;Station;Nederland;Klein;Nee;Ja;Nee;Ja;Ac;Ja;Stop-station;Asa-Zvg;Amsterdam Amstel - Zevenaar Grens ;10,100504;-0.203443;-0,203443;80;;80;080__;Amsterdam Bijlmer - Nieuwersluis=Loenen;ProRail;Randstad Noord;RN;Baan;Amstelsepoort;230;Duivendrecht;10;Strukton Rail;127050;476774;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;076ff4b8-0550-4df1-839a-9b90c95058f6;AC;2cae70e6-e587-451d-a8d4-ed88b04be49e;ASD;Abcoude;Amsterdam Centraal;5.227.826.201;497.764.973;10.100.504
e5bfc5db-92e8-4460-aa20-0a041f69b0fc;Amsterdam Arena;Station;Nederland;Klein;Nee;Nee;Nee;Ja;Asdar;Ja;Stop-station;Vspa-Dvaz;Venserpolder Aansl. - Duivendrecht Aansl. Zuid ;200,460427;0.265825;0,265825;589;d;589;589_d;Duivendrecht;ProRail;Randstad Noord;RN;;Amstelsepoort;230;Duivendrecht;10;Strukton Rail;124611;481099;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;604f0025-fa95-42de-86bf-14fcec4b1f76;ASB;2cae70e6-e587-451d-a8d4-ed88b04be49e;ASD;Amsterdam Bijlmer;Amsterdam Centraal;5.231.700.345;494.152.262;200.460.427
e8dad977-18b7-4ce9-bdb5-c719df9ba409;Duivendrecht aansluiting west;Aansluiting;Nederland;Onbekend;Nee;Nee;Nee;Ja;Dvaw;Ja;OV Overige;Gpda-Asra;Gaasperdammerweg Aansl. - Amsterdam Riekerpolder Aansl. ;151,82538;0.225976;0,225976;144;a;144;144_a;Duivendrecht - Amsterdam Riekerpolder;ProRail;Randstad Noord;RN;Baan;Amstelsepoort;230;Duivendrecht;10;Strukton Rail;122875;482027;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;f35f8ee8-e8f1-49a3-957a-a9c9d72435ef;DVAW;2cae70e6-e587-451d-a8d4-ed88b04be49e;ASD;Duivendrecht Aansluiting West;Amsterdam Centraal;5.232.524.508;491.597.517;15.182.538
428793f9-0261-4394-841d-0ac9f1936869;Amsterdam Amstel;Halte;Nederland;Middel;Nee;Nee;Nee;Nee;Asa;Ja;IC Intercity-station;Asa-Zvg;Amsterdam Amstel - Zevenaar Grens ;1,469864;-0.053306;-0,053306;96;a;96;096_a;Amsterdam Muiderpoort - Duivendrecht;ProRail;Randstad Noord;RN;Baan;Amstelsepoort;230;Duivendrecht;10;Strukton Rail;123002;484376;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;;;2cae70e6-e587-451d-a8d4-ed88b04be49e;ASD;;Amsterdam Centraal;5.234.636.379;491.761.471;1.469.864
34808876-6399-4254-80e7-d8c622272524;Amsterdam Dijksgracht Westzijde;Aansluiting;Nederland;Onbekend;Nee;Nee;Nee;Ja;Dgrw;Nee;OA Overloop-aansluiting;Asd-Zp;Amsterdam Centraal - Zutphen ;1,074759;-0.063859;-0,063859;588;;588;588__;Amsterdam Dijksgracht;ProRail;Randstad Noord;RN;Baan;Amsterdam;220;Amsterdam;9;VolkerRail;122891;487750;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;894eb1d9-0e9b-467c-b482-f3827ce5a4a7;ASD;2cae70e6-e587-451d-a8d4-ed88b04be49e;ASD;Amsterdam Centraal;Amsterdam Centraal;5.237.668.059;491.566.355;1.074.759
2e204e58-82d9-4876-a3c0-87288551abdc;Almere Buiten;Halte;Nederland;Klein;Nee;Nee;Nee;Nee;Almb;Ja;Stop-station;Wp-Llso;Weesp - Lelystad Opstel. ;20,066186;-0.220863;-0,220863;135;;135;135__;Weesp Aansl. - Lelystad Industrieterrein;ProRail;Randstad Noord;RN;Baan;Amstelsepoort;230;Weesp;11;Strukton Rail;147575;489609;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;;;2cae70e6-e587-451d-a8d4-ed88b04be49e;ASD;;Amsterdam Centraal;5.239.427.699;527.811.991;20.066.186
0cd9bb7f-2b9d-4084-902d-389d0a481e21;Watergraafsmeer;Overloop;Nederland;Onbekend;Nee;Ja;Ja;Ja;Wgm;Ja;Goederen emplacement;Asd-Zp;Amsterdam Centraal - Zutphen ;5,230271;-0.478967;-0,478967;50;;50;050__;Amsterdam Muiderpoort - Diemen;ProRail;Randstad Noord;RN;Baan;Amstelsepoort;230;Weesp;11;Strukton Rail;125172;485042;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;3f461488-12a2-4944-a712-6a9a376f566a;WGM;2cae70e6-e587-451d-a8d4-ed88b04be49e;ASD;Watergraafsmeer;Amsterdam Centraal;5.235.247.146;494.940.056;5.230.271
d8adfb9a-a601-48a5-bab9-23cf901e5027;Amsterdam Science Park;Halte;Nederland;Klein;Nee;Nee;Nee;Nee;Assp;Ja;Stop-station;Asd-Zp;Amsterdam Centraal - Zutphen ;5,169816;-0.019439;-0,019439;50;;50;050__;Amsterdam Muiderpoort - Diemen;ProRail;Randstad Noord;RN;Baan;Amstelsepoort;230;Weesp;11;Strukton Rail;125122;485076;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;;;2cae70e6-e587-451d-a8d4-ed88b04be49e;ASD;;Amsterdam Centraal;5.235.277.431;494.866.369;5.169.816
e1ef3385-c8ad-4be9-9453-1a588e07a098;Amsterdam Westhaven West;Goederen Emplacement;Nederland;Onbekend;Nee;Nee;Nee;Ja;Awhvw;Nee;Goederen emplacement;Awhv-Asho;Amsterdam Westhaven (gebied) - Amsterdam Sloterdijk Noord Hornweg ;200,984414;-18.415.774;-18,415774;486;c;486;486_c;Amsterdam Westhaven (gebied);ProRail;Randstad Noord;RN;Baan;Amsterdam;220;Amsterdam;9;VolkerRail;117826;489794;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;86b62b6c-f86a-4d29-9ef7-379a2e507a46;ASS;2cae70e6-e587-451d-a8d4-ed88b04be49e;ASD;Amsterdam Sloterdijk;Amsterdam Centraal;5.239.473.097;484.105.792;200.984.414
6707d3cf-3cc5-4f68-a8ee-a35f94f32b94;Lelystad overloopwissels;Overloop;Nederland;Onbekend;Nee;Nee;Nee;Ja;Llsow;Nee;OA Overloop-aansluiting;Wp-Llso;Weesp - Lelystad Opstel. ;44,50621;-0.267551;-0,267551;135;;135;135__;Weesp Aansl. - Lelystad Industrieterrein;ProRail;Randstad Noord;RN;Baan;Amstelsepoort;230;Weesp;11;Strukton Rail;161857;506481;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;30071971-b003-49c8-a9c2-76688f7ed30a;LLSOA;2cae70e6-e587-451d-a8d4-ed88b04be49e;ASD;Lelystad Opstelterrein Aansl.;Amsterdam Centraal;5.254.591.902;548.829.011;4.450.621
c586d832-7152-4302-83fd-e011af4e3f4e;Watergraafsmeer West aansl.;Aansluiting;Nederland;Onbekend;Nee;Nee;Nee;Ja;Wgmw;Ja;Goederen emplacement;Asd-Zp;Amsterdam Centraal - Zutphen ;4,360423;0.244398;0,244398;50;;50;050__;Amsterdam Muiderpoort - Diemen;ProRail;Randstad Noord;RN;Baan;Amstelsepoort;230;Weesp;11;Strukton Rail;124458;485540;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;3f461488-12a2-4944-a712-6a9a376f566a;WGM;2cae70e6-e587-451d-a8d4-ed88b04be49e;ASD;Watergraafsmeer;Amsterdam Centraal;5.235.690.794;49.388.759;4.360.423
0a65e4d1-ad69-41c7-9b1b-166b1313647f;Nieuw Vennep;Halte;Nederland;Klein;Nee;Nee;Nee;Nee;Nvp;Ja;Stop-station;Asra-Wmd;Amsterdam Riekerpolder Aansl. - Warmond ;24,300414;-0.082853;-0,082853;133;a;133;133_a;Amsterdam Riekerpolder - Warmond;ProRail;Randstad Noord;RN;Baan;Kennemerland;240;Haarlem;8;Strukton Rail;104339;474781;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;;;2cae70e6-e587-451d-a8d4-ed88b04be49e;ASD;;Amsterdam Centraal;5.225.872.953;464.518.394;24.300.414
935fc744-424f-4c52-a8a3-3ea18a3a0f04;Diemen Zuid;Station;Nederland;Klein;Nee;Nee;Nee;Ja;Dmnz;Ja;Stop-station;Gpda-Asra;Gaasperdammerweg Aansl. - Amsterdam Riekerpolder Aansl. ;148,710402;0.039471;0,039471;27;;27;027__;Diemen - Duivendrecht;ProRail;Randstad Noord;RN;Baan;Amstelsepoort;230;Duivendrecht;10;Strukton Rail;125664;482617;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;8eb7a180-060e-4a84-8c6e-b5d84c1fb338;DMNZ;2cae70e6-e587-451d-a8d4-ed88b04be49e;ASD;Diemen Zuid;Amsterdam Centraal;5.233.070.352;495.683.307;148.710.402
